"PID","性别","年龄","年代","距离上次光顾时间","上午活跃","午间活跃","下午活跃","夜间活跃","平均每单购买数量","偏好品类top1","访问门店数","进店次数","进店时间.一周","平均每单购买金额","偏好品类top2","偏好品类top3","偏好品牌top1","偏好品牌top2","偏好品牌top3"
"496bbc65-f894-4287-bf87-6629d8c4ec12","female",19,"00后",24.2087384259259,0,0,0,1,1,"冰淇淋",1,1,"工作日活跃",4,,,"巧乐兹",,
"ade6a243-3ad4-4f0e-bdab-27a521b89981","female",21,"90后",20.1221759259259,0,0,0,1,2,"即食面类",1,1,"双休日活跃",8,"酸奶/酸味奶",,"家乡人","长富",
"01166171-8ccd-11e8-b9e0-0a58ac1305b1","female",32,"80后",10.4015509259259,0,0,1,0,3,"即食面类",1,1,"工作日活跃",28,"可乐类汽水","软盒香烟","康师傅","可口可乐","七匹狼"
"faf6d2e4-6a81-4ec6-9c5b-14f8bf31cd42","male",41,"70后",22.9252083333333,0,0,0,1,2,"熟食肉制品",1,2,"工作日活跃",6.75,"硬盒香烟",,"双汇","七匹狼",
"0eceb2ff-4de7-4d2c-bd36-7c91d06a7b1f","female",26,"90后",13.2125578703704,0,0,0,1,2,"冰淇淋",1,1,"双休日活跃",18,,,"梦龙",,
"cea102c4-a4a3-4d6e-822b-3e10154a66d2","female",18,"00后",16.2423263888889,0,0,0,1,1,"健康保健饮料",1,1,"工作日活跃",5.5,,,"速步",,
"c48cb297-e81b-416d-b433-6e92265cc68b","female",23,"90后",15.2445138888889,0,0,0,1,2.25,"自制关东煮",1,4,"工作日活跃",7.075,"坚果","可乐类汽水","其他品牌","四洲","可口可乐"
"c25bb98e-73c6-11e8-994d-0a58ac13065a","male",36,"80后",2.22099537037037,0,0,0,1,1,"运动能量饮料",1,1,"工作日活跃",6,,,"脉动",,
"9221f77b-a47d-4cea-966f-17caf5d70dc8","female",25,"90后",21.2415856481481,0,0,0,1,1,"冰淇淋",1,1,"工作日活跃",3,,,"美登高",,
"510a07fc-995e-457a-9b92-64cefd211b8d","male",28,"90后",17.8344791666667,0,0,0,1,2.5,"即食面类",1,2,"工作日活跃",8.3,"加工蛋类","酱菜","合味道","双汇","文鸿"
"2e6f6850-3faa-11e8-b615-0a58ac130503","male",15,"00后",23.2195486111111,0,0,0,1,1,"即食面类",1,2,"工作日活跃",4.5,,,"统一",,
"d9822917-8031-11e8-adc2-0a58ac1303f0","male",19,"00后",4.47665509259259,0,1,0,0,1,"自制关东煮",1,1,"工作日活跃",3,,,"其他品牌",,
"e80e7f9b-69f0-48ff-ae76-a7083f9c15ba","male",49,"70后",2.30667824074074,0,0,1,0,1,"硬盒香烟",1,2,"工作日活跃",10.25,,,"南京","七匹狼",
"f4ce9345-0efe-11e8-a664-0a58ac13001a","male",28,"90后",3.53631944444444,0,0,0,1,2.6,"低温牛奶",1,5,"双休日活跃",10.58,"肉食小食","酸奶/酸味奶","长富","莫斯利安","卫龙"
"70960c92-1ac7-4857-8bf1-4eeec38d1225","male",39,"80后",13.6003472222222,1,0,0,0,2,"包装水",1,2,"双休日活跃",4.65,"茶叶蛋","豆奶","惠尔康","其他品牌","维他奶"
"700fdb71-fdac-4639-88a0-27c5d8d731a8","female",25,"90后",6.17709490740741,0,0,0,1,2,"其他糖果",1,1,"双休日活跃",27.4,"肉食小食",,"悠哈","有友",
"a58d7b9e-43b2-11e8-afb4-0a58ac130519","male",52,"60后",24.6805555555556,1,0,0,0,2,"速溶奶茶",1,1,"工作日活跃",8,,,"香飘飘",,
"64056ab9-0df2-11e8-a64c-0a58ac13001a","male",29,"90后",6.94962962962963,0,0,0,1,1,"硬盒香烟",1,1,"双休日活跃",8.5,,,"七匹狼",,
"49a77788-ad91-4af8-9759-57b9507c6003","female",26,"90后",16.2207060185185,0,0,0,1,2.5,"冰淇淋",1,2,"工作日活跃",10.5,,,"伊利牧场","可爱多","摩爵"
"a99c0447-8707-11e8-9369-0a58ac13066c","male",33,"80后",14.2194675925926,0,0,0,1,1,"包装水",1,1,"工作日活跃",2,,,"农夫山泉",,
"70521d3d-8d77-11e8-bae8-0a58ac1305b1","male",28,"90后",14.076099537037,0,0,0,1,1,"健康保健饮料",1,1,"工作日活跃",5,,,"维他命水",,
"04d23629-3ea0-11e8-b5ed-0a58ac130503","male",49,"70后",5.53288194444444,1,0,0,0,1,"硬盒香烟",1,1,"双休日活跃",8.5,,,"七匹狼",,
"141f3bd2-1df2-4330-8a75-161a0423e0a7","male",18,"00后",25.4740277777778,0,1,0,0,1,"膨化食品",1,1,"工作日活跃",4.5,,,"小小酥",,
"5317d65d-39a7-41a4-8202-a9df69d946cf","female",23,"90后",18.4846527777778,0,1,0,0,3,"即饮绿茶",1,1,"工作日活跃",11.5,"可乐类汽水","运动能量饮料","尖叫","康师傅","可口可乐"
"46f3d218-7493-4743-9189-61524e3160c7","female",27,"90后",17.3751851851852,1,0,1,0,1,"茶叶蛋",1,2,"工作日活跃",2.5,"自制关东煮",,"其他品牌",,
"09540160-cd0d-4c1f-ba14-f5d2ab70e33e","male",31,"80后",7.94625,1,0,0,1,2.66666666666667,"运动能量饮料",1,3,"双休日活跃",16.6333333333333,"啤酒","即饮绿茶","红牛","青岛啤酒","佳得乐"
"edc3039d-7f4f-473f-8ec1-ef82962f110f","male",45,"70后",12.3837152777778,0,0,1,0,1,"软盒香烟",1,1,"双休日活跃",16,,,"七匹狼",,
"9febfc34-500f-11e8-83ac-0a58ac130356","male",44,"70后",0.236956018518519,0,0,0,1,1,"可乐类汽水",1,1,"工作日活跃",7,,,"可口可乐",,
"ad479daa-10e1-11e8-a684-0a58ac13001a","male",29,"90后",0.474270833333333,0,1,0,1,3.33333333333333,"灭蚊、杀虫、防蛀用品",1,3,"双休日活跃",9.63333333333333,"其他汽水","购物袋","枪手","芬达","惠尔康"
"59b5167a-92ee-49ef-9dc2-b77b91d1e333","male",38,"80后",7.98173611111111,0,0,0,1,1,"面包",1,1,"工作日活跃",4,,,"优思麦",,
"b9307808-363d-4b57-87a1-0c4f528ee2e8","female",21,"90后",28.9288194444444,0,0,0,1,2,"即食面类",1,1,"工作日活跃",11,"运动能量饮料",,"红牛","康师傅",
"553b9e0b-16c6-11e8-a700-0a58ac13001a","female",36,"80后",25.2668634259259,0,0,1,0,7,"自制关东煮",1,1,"工作日活跃",15.5,"茶叶蛋",,"其他品牌","见福",
"eb70acef-7684-11e8-9181-0a58ac130661","female",29,"90后",3.2156712962963,0,0,0,1,1,"即饮咖啡",1,2,"工作日活跃",4.25,"自制关东煮",,"其他品牌","雀巢咖啡",
"932276ba-3cad-11e8-8605-0a58ac130136","male",22,"90后",13.4946527777778,0,1,0,1,2,"硬盒香烟",1,3,"双休日活跃",11.1666666666667,"包装水","即饮红茶","七匹狼","康师傅","怡宝"
"12071206-535c-4d87-ba69-f98bb2768ef7","male",35,"80后",13.0786805555556,0,0,0,1,3,"啤酒",1,1,"双休日活跃",16.5,,,"百威",,
"c528dfda-b767-42ee-9ce0-af65383f44c9","female",25,"90后",9.71077546296296,1,1,0,0,1.33333333333333,"其他茶饮料",1,3,"工作日活跃",8.26666666666667,"豆奶","其他糖果","香飘飘","大白兔","维他奶"
"f0ef6d63-4309-11e8-b284-0a58ac130517","male",19,"00后",20.4417708333333,0,1,0,0,1.33333333333333,"可乐类汽水",1,3,"双休日活跃",4.9,"酸奶/酸味奶","烟具","可口可乐","良兴素","龙顺"
"47da0a7c-9182-11e8-8035-0a58ac1305b1","female",25,"90后",26.4629166666667,0,1,0,0,2,"即饮绿茶",1,1,"双休日活跃",11,,,"小茗同学",,
"52c2fcdc-76b8-4e72-b3ea-549eaac5027e","female",33,"80后",16.2128935185185,0,0,0,1,2,"肉食小食",1,1,"工作日活跃",2,,,"劲仔",,
"53d74407-47a6-11e8-b4b1-0a58ac130522","male",30,"80后",20.2809837962963,0,0,1,0,4,"果冻布丁",1,1,"双休日活跃",21.3,"常温果汁","购物袋","生和堂","爱之味","见福"
"e647f6b5-f1ca-4d67-9339-197c695335d5","male",23,"90后",21.1219791666667,0,0,0,1,1,"其他汽水",1,1,"工作日活跃",3,,,"芬达",,
"85281d9b-8c23-11e8-b89d-0a58ac1305b1","female",46,"70后",27.5905902777778,1,0,0,0,1,"包装水",1,1,"双休日活跃",3,,,"景田",,
"5feab0d8-8ed7-4aeb-80bf-cfca49a5be0f","female",32,"80后",14.2519560185185,0,0,1,0,2,"卫生巾",1,1,"工作日活跃",18.9,,,"七度空间",,
"94c05e9b-70f0-4d62-87e1-84d9798f81bd","female",37,"80后",26.1913541666667,0,0,0,1,1,"硬盒香烟",1,1,"双休日活跃",8.5,,,"七匹狼",,
"d2f190ad-ee09-4ac1-9af8-ce55cc9dfc0d","male",17,"00后",13.2760763888889,0,1,1,0,1,"膨化食品",1,2,"双休日活跃",7.5,"运动能量饮料",,"单身狗粮","红牛",
"2244ab04-a49a-4a82-8cc1-989df9f9b040","female",59,"60后",29.895474537037,0,0,0,1,1,"硬盒香烟",1,1,"工作日活跃",8.5,,,"七匹狼",,
"1f39c26e-efe4-490a-884c-bb7f2fe70112","female",25,"90后",3.69715277777778,1,0,0,0,1,"酸奶/酸味奶",1,1,"工作日活跃",9,,,"冠益乳",,
"32c0b683-2526-11e8-ae6d-0a58ac130028","male",20,"90后",25.1199421296296,0,0,0,1,1.5,"含乳饮料",1,2,"工作日活跃",18.45,"可乐类汽水","毛巾类用品","百事可乐","洁玉","真果粒"
"006cbab3-252d-11e8-ae70-0a58ac130028","male",31,"80后",7.22077546296296,1,0,0,1,1.33333333333333,"硬盒香烟",1,3,"工作日活跃",16.9,"抽纸","即食面类","南京","其他品牌","心相印"
"44bed4d1-9179-11e8-8022-0a58ac1305b1","female",31,"80后",11.4893402777778,0,1,0,0,3,"常温果汁",1,1,"工作日活跃",16.9,"卫生巾","自制关东煮","ABC","第5季","其他品牌"
"cb9d76cd-874d-11e8-93e0-0a58ac13066c","female",30,"80后",0.265034722222222,0,0,1,0,3,"购物袋",1,1,"工作日活跃",12.5,"口香糖","卫生巾","见福","绿箭口香糖","苏菲"
"28692466-0336-11e8-b855-0a58ac13023c","female",22,"90后",16.4895833333333,0,1,0,0,1,"酱菜",1,1,"工作日活跃",2,,,"紫山",,
"25dcebb7-bca8-4fe1-86e1-2920afc6c675","female",30,"80后",23.3165625,0,1,1,0,1,"包装水",1,2,"工作日活跃",2.75,"其他鲜食",,"农夫山泉","其他品牌",
"68132260-3265-4d55-919d-4b9148eac7ab","female",19,"00后",0.710706018518519,1,0,0,0,1,"牙膏",1,1,"工作日活跃",8.5,,,"黑人",,
"b61cf140-94a7-11e8-8539-0a58ac1305b1","male",54,"60后",8.12447916666667,0,0,0,1,1.66666666666667,"饼干",1,3,"双休日活跃",12.3666666666667,"抽纸","果蔬饮料","阿甘正馔","奥利奥","贝奇野菜"
"91ff690f-07bf-11e8-bd7f-0a58ac130242","female",27,"90后",22.2294328703704,0,0,0,1,2,"即饮红茶",1,1,"工作日活跃",10.5,"其他茶饮料",,"茶π","三得利",
"b4eb0699-19ca-11e8-a74b-0a58ac13001a","female",23,"90后",17.2085763888889,0,0,0,1,2,"自制关东煮",1,2,"工作日活跃",8.7,"膨化食品","其他","其他品牌","乐事无限",
"43c8a682-6644-4fdc-9d44-82c80f89360a","male",53,"60后",11.7536458333333,0,0,0,1,2,"包装水",1,1,"工作日活跃",8,"运动能量饮料",,"脉动","怡宝",
"88b345a7-4070-45e3-a583-e57610da7993","male",17,"00后",5.52231481481481,1,0,0,0,1,"即饮红茶",1,2,"双休日活跃",5.5,"即饮奶茶",,"统一","维他",
"fa925377-21a7-11e8-bc84-0a58ac130020","male",26,"90后",0.491041666666667,0,1,0,1,1,"可乐类汽水",1,2,"工作日活跃",2.25,"熟食肉制品",,"康康","可口可乐",
"1d5f47d0-1bad-40bd-8968-ac3fb0ec1a43","female",22,"90后",12.0209837962963,0,0,0,1,2,"冰淇淋",1,1,"双休日活跃",5,"柠檬口味汽水",,"雪碧","伊利牧场",
"fbd3353b-db7f-4bd4-88b1-c1def2d28476","male",29,"90后",14.4730787037037,0,1,0,0,1.66666666666667,"健康保健饮料",1,3,"双休日活跃",13.8,"口香糖","冰淇淋","速步","Five","呈真"
"b44d199a-9409-11e8-8409-0a58ac1305b1","male",38,"80后",14.0740393518519,0,0,0,1,6,"啤酒",1,1,"工作日活跃",30.7,"购物袋","硬盒香烟","青岛啤酒","雪津","见福"
"7d71adbf-0b57-11e8-b1fc-0a58ac130255","male",27,"90后",12.6713078703704,1,0,0,1,1.5,"茶叶蛋",1,2,"双休日活跃",3.875,"常温牛奶","即饮绿茶","安佳","见福","康师傅"
"2495b0c2-4ff6-493e-bc1f-c286ec218f56","female",41,"70后",16.466712962963,1,1,0,0,1,"手帕纸",1,2,"工作日活跃",2,"酸奶/酸味奶",,"畅轻","心相印",
"aa0e2d1f-4de2-11e8-b82d-0a58ac130522","female",41,"70后",7.05833333333333,0,0,0,1,7.5,"肉食小食",1,2,"工作日活跃",48.25,"加工蛋类","购物袋","鑫云东","吉百年","集适家"
"07946313-e7e2-4cc8-b0d8-c77f11d3529f","female",31,"80后",11.2386805555556,0,0,0,1,1,"肉食小食",1,1,"工作日活跃",4.8,,,"卫龙",,
"ca1f9751-6b6c-45cf-8d43-7f97d7515e13","male",19,"00后",3.29185185185185,0,0,0,1,1,"加工蛋类",1,4,"工作日活跃",14.95,"其他方便速食","软盒香烟","七匹狼","海底捞","吉百年"
"d122ca9b-4301-11e8-b280-0a58ac130517","male",33,"80后",9.40105324074074,0,0,1,0,2,"包装水",1,1,"工作日活跃",4,,,"农夫山泉",,
"c28af1d0-397e-11e8-8582-0a58ac130136","female",24,"90后",3.34850694444444,1,0,1,1,1.33333333333333,"酸奶/酸味奶",1,3,"双休日活跃",3.76666666666667,"常温果汁","即饮红茶","长富","维他","椰树"
"3e4da65b-4622-11e8-b0ef-0a58ac130519","male",46,"70后",15.2324421296296,0,0,0,1,1,"其他糖果",1,1,"工作日活跃",5,,,"好心情",,
"31c5f653-683a-4828-9e88-a711e96d4b9b","female",58,"60后",21.1791435185185,0,0,0,1,4,"熟食肉制品",1,1,"工作日活跃",18,"即食面类","织物护理","双汇","雕牌","合味道"
"26c3b516-3a49-11e8-85d2-0a58ac130136","female",31,"80后",13.5661342592593,1,0,0,0,2,"其他糖果",1,1,"双休日活跃",9.5,"苏打水",,"其他品牌","怡泉",
"481d3a7f-0d78-45bb-a2d8-a1420ab6bb64","male",23,"90后",4.13216435185185,0,1,1,1,1,"硬盒香烟",1,3,"双休日活跃",8,"酸奶/酸味奶",,"七匹狼","优益C",
"f52a9f59-99c1-4d3d-85df-bcc400f588a4","female",27,"90后",10.9420023148148,0,0,0,1,2,"购物袋",1,1,"工作日活跃",2.2,"可乐类汽水",,"见福","可口可乐",
"ca6098f8-385c-4fc8-9369-d099a3430532","female",30,"80后",7.08706018518519,0,0,0,1,2,"包装水",1,1,"工作日活跃",13.4,"洗发用品",,"农夫山泉","飘柔",
"8314d603-4df5-11e8-b841-0a58ac130522","female",23,"90后",23.4926041666667,0,1,0,0,2,"肉食小食",1,1,"工作日活跃",2,,,"劲仔",,
"128c8015-6b47-11e8-8e02-0a58ac1303bc","male",37,"80后",29.9189583333333,0,0,0,1,1,"硬盒香烟",1,1,"工作日活跃",8.5,,,"七匹狼",,
"0c20147b-0bda-11e8-b205-0a58ac130012","male",33,"80后",26.4661111111111,0,1,0,0,1,"硬盒香烟",1,1,"双休日活跃",23,,,"七匹狼",,
"93ee0df7-581f-11e8-9a50-0a58ac130383","male",33,"80后",0.0790509259259259,0,0,0,1,3,"包装水",1,1,"工作日活跃",6,,,"农夫山泉",,
"3de130d3-06b4-498c-8cd7-8ad951c8c987","male",39,"80后",4.64016203703704,1,0,1,0,2.33333333333333,"面包",1,3,"双休日活跃",12.4333333333333,"包点类","包装水","其他品牌","优思麦","见福"
"914a1409-3943-11e8-8522-0a58ac130136","female",26,"90后",17.3420023148148,0,0,1,0,2,"肉食小食",1,1,"工作日活跃",10.5,"硬盒香烟",,"七匹狼","其他品牌",
"8c12403d-3578-4731-a157-af26bdd2ba47","male",45,"70后",21.2962731481481,1,0,1,0,2,"低温牛奶",1,2,"工作日活跃",11.5,"硬盒香烟",,"云烟","长富",
"c52f7d67-712e-11e8-991a-0a58ac130598","male",38,"80后",15.4472800925926,1,1,0,0,1,"可乐类汽水",1,2,"双休日活跃",3.75,"运动能量饮料",,"宝矿力","可口可乐",
"d8f1a8b7-0f84-11e8-a66e-0a58ac13001a","male",27,"90后",5.20958333333333,1,0,0,1,2.14285714285714,"菊花饮料",1,7,"双休日活跃",12.4,"肉食小食","硬盒香烟","惠尔康","七匹狼","明祥"
"bbae6dcd-51e2-11e8-8fd0-0a58ac130532","male",39,"80后",17.4668865740741,0,1,0,0,3,"包装水",1,1,"工作日活跃",9,"苏打水",,"怡宝","元气森林",
"6cb135fd-5357-412c-8e26-8073fd120b51","male",47,"70后",2.25210648148148,0,0,1,0,1,"冰淇淋",1,1,"工作日活跃",3,,,"美登高",,
"00ffe40f-1964-4624-a9d7-54a53d0916c3","male",31,"80后",17.345150462963,1,0,0,0,1.25,"包点类",1,4,"双休日活跃",8,"冰淇淋","抽纸","呈真","零度可乐","蒙牛"
"1291ef9b-2a55-4048-8ae4-19379791994e","male",35,"80后",0.195023148148148,0,0,0,1,1,"包装水",1,1,"工作日活跃",3.5,,,"农夫山泉",,
"3d31e3b8-f9a9-4fb9-b2ad-1821ab86373f","male",25,"90后",19.1662152777778,0,0,1,1,1,"电池",1,3,"双休日活跃",4.5,"健康保健饮料","柠檬口味汽水","乐虎","南孚","中沃"
"9f912f21-49c1-11e8-b56b-0a58ac130522","male",19,"00后",2.06722222222222,0,0,0,1,1.33333333333333,"即食汤、粥类",1,3,"工作日活跃",5.1,"含乳饮料","其他居家用品","银鹭","其他品牌","营养快线"
"58bd4283-534a-11e8-ba3e-0a58ac13035b","male",43,"70后",23.5905555555556,1,0,0,0,5,"其他糖果",1,1,"工作日活跃",5,,,"不二家","阿尔卑斯",
"3757f05d-8c7f-4e07-9392-961908f83735","female",20,"90后",3.70457175925926,1,0,0,0,1,"包装水",1,1,"工作日活跃",2,,,"怡宝",,
"813670ea-52c1-11e8-ba36-0a58ac13035b","male",18,"00后",13.4381365740741,0,1,0,0,1,"冰淇淋",1,1,"双休日活跃",1,,,"伊利",,
"095c6670-6acf-4aba-a031-3e44b596fefd","male",27,"90后",7.49460648148148,0,1,0,0,1,"硬盒香烟",1,1,"工作日活跃",15,,,"七匹狼",,
"e6adc8bc-f497-4f2f-a557-08907186cfb3","male",52,"60后",17.1808217592593,0,0,0,1,1,"白酒",1,1,"工作日活跃",16,,,"牛栏山",,
"54b4ef93-8e79-11e8-bc94-0a58ac1305b1","female",25,"90后",12.2750694444444,0,0,1,0,1,"啤酒",1,1,"双休日活跃",4,,,"青岛啤酒",,
"d1a1372c-252f-4ffd-b61d-f18a5e80995c","male",53,"60后",16.1821990740741,0,0,0,1,2,"冰淇淋",1,2,"工作日活跃",12.5,"硬盒香烟","运动能量饮料","凯丽维斯","脉动","泰山"
"72b82322-f8cb-4983-9c54-bc444aae2c64","male",23,"90后",1.6502662037037,1,0,0,1,1.5,"肉食小食",1,2,"工作日活跃",5.25,"含乳饮料",,"其他品牌","乡乡嘴","营养快线"
"04b7f70c-49c0-4703-a42e-54cfc9c0daac","male",16,"00后",16.149849537037,0,0,0,1,1,"可乐类汽水",1,1,"工作日活跃",3.5,,,"零度可乐",,
"86105eb8-7f91-11e8-8793-0a58ac130661","male",39,"80后",6.50204861111111,1,0,0,0,2,"健康保健饮料",1,1,"双休日活跃",21.5,"硬盒香烟",,"利群","速步",
"61b19156-5a1d-4173-a69f-a1075ddf876f","female",28,"90后",2.33042824074074,0,0,1,0,5,"自制关东煮",1,1,"工作日活跃",10,"包点类","肉食小食","其他品牌","佳龙",
"85df4bff-1bf5-4180-ba2a-de09f5bd1a6f","male",50,"60后",17.7158333333333,1,0,0,0,1,"卫浴用品",1,1,"工作日活跃",1.75,,,"金利娴子",,
"2e998560-008d-44ac-ba21-16dd3b09b2b1","female",31,"80后",7.13737268518519,0,0,0,1,1,"硬盒香烟",1,2,"工作日活跃",14.5,,,"爱喜","好猫",
"24791156-8fb3-11e8-bdcb-0a58ac1305b1","female",25,"90后",4.22717592592593,0,1,0,1,2.5,"自制关东煮",1,2,"工作日活跃",7.6,"冰淇淋",,"其他品牌","可爱多",
"ea53cd34-0a39-11e8-9502-0a58ac130242","female",34,"80后",14.3175462962963,0,0,1,0,1,"常温果汁",1,1,"工作日活跃",2,,,"美汁源",,
"84c63303-9180-11e8-802c-0a58ac1305b1","female",65,"50后",17.2438657407407,0,0,0,1,1,"可乐类汽水",1,2,"工作日活跃",3.5,,,"零度可乐",,
"d7fbb15a-3062-4bc7-922c-9b2b307faeb6","male",26,"90后",1.07763888888889,0,0,0,1,1,"包装水",1,1,"工作日活跃",3.5,,,"怡宝",,
"54ef662b-0846-4773-94eb-98e446f13571","female",21,"90后",26.4902777777778,0,1,0,0,2,"常温果汁",1,1,"双休日活跃",3.2,"自制关东煮",,"良兴素","美汁源",
"61fa4a7e-7544-11e8-9060-0a58ac13059c","male",59,"60后",7.52402777777778,1,0,0,0,1,"大米",1,1,"工作日活跃",43.900002,,,"厦鹭",,
"9fc17e3c-0d2e-11e8-a635-0a58ac13001a","male",30,"80后",0.235891203703704,0,0,0,1,1,"中草药饮料",1,1,"工作日活跃",2.5,,,"王老吉",,
"b5e4c7e9-e56f-4332-8089-2238ffc0d9c5","male",34,"80后",3.71633101851852,1,0,0,0,3,"酸奶/酸味奶",1,1,"工作日活跃",21.9,"罐头",,"其他品牌","林家铺子",
"511e8911-f9ad-4f5a-bbd4-d55ec87e71ad","male",26,"90后",6.40984953703704,0,1,0,0,1.5,"即饮奶茶",1,4,"工作日活跃",12.125,"包装水","硬盒香烟","阿萨姆","纯悦","芙蓉王"
"2c5bdd48-5b01-4f92-95b2-61d077a2d35d","female",22,"90后",22.4878703703704,0,1,0,0,1,"自制关东煮",1,1,"工作日活跃",2,,,"其他品牌",,
"833e7fbd-dfa0-4f16-835b-69777bb36833","male",22,"90后",4.11859953703704,0,0,1,1,1,"常温果汁",1,2,"工作日活跃",3.5,"即饮红茶",,"第5季","康师傅",
"60c505a5-90db-11e8-bfae-0a58ac1305b1","male",24,"90后",30.9790393518519,0,0,0,1,4,"运动能量饮料",1,1,"工作日活跃",18,"即饮绿茶",,"脉动","康师傅",
"9ce20d1f-57e0-11e8-a2a0-0a58ac130603","female",47,"70后",21.4094328703704,0,0,1,0,1,"膨化食品",1,2,"工作日活跃",4.95,"熟食肉制品",,"丽丽","双汇",
"c8d75d48-4c68-11e8-b732-0a58ac130522","male",44,"70后",29.4689583333333,0,1,0,0,1,"常温果汁",1,1,"工作日活跃",3,,,"康师傅",,
"3a0568e6-6ed5-11e8-be8f-0a58ac1303c5","female",24,"90后",2.43430555555556,0,1,0,0,1,"手帕纸",1,1,"工作日活跃",1,,,"心相印",,
"67a1d469-5c52-469b-b8b5-88d37f029aeb","male",20,"90后",15.4834953703704,0,1,0,0,1,"常温果汁",1,2,"工作日活跃",3.5,"其他糖果",,"阿尔卑斯","美汁源",
"1c53ebe0-8710-401b-8962-98090d6d7730","female",33,"80后",11.9171296296296,0,0,1,1,1,"卫生巾",1,3,"工作日活跃",5.83333333333333,"即饮绿茶",,"安尔乐","七度空间","统一"
"59640806-5224-11e8-ba20-0a58ac13035b","male",23,"90后",16.8639467592593,0,0,0,1,1,"包装水",1,1,"工作日活跃",3,,,"景田",,
"4c72767b-0e0c-4429-bd7e-4ae9f9677dda","male",25,"90后",1.33599537037037,1,0,0,0,2.5,"茶叶蛋",1,4,"双休日活跃",8.125,"牛奶","包装水","其他品牌","蒙牛","贝奇野菜"
"641fe12b-db25-492c-af1a-2b9869d5e0c3","male",36,"80后",26.1650231481481,0,0,0,1,1,"饼干",1,1,"双休日活跃",3.5,,,"奥利奥",,
"954f0c78-51b3-11e8-83fe-0a58ac130356","male",16,"00后",18.1974884259259,0,0,0,1,2,"可乐类汽水",1,1,"工作日活跃",6.5,,,"百事可乐","可口可乐",
"86d5efbf-6ef5-11e8-be9f-0a58ac1303c5","male",20,"90后",12.1581597222222,0,0,0,1,2,"可乐类汽水",1,1,"双休日活跃",6.5,"自制关东煮",,"可口可乐","其他品牌",
"9a22fe55-4345-4a35-a302-d0c613ef9bd5","male",22,"90后",19.6293981481481,1,0,0,0,1,"硬盒香烟",1,1,"双休日活跃",8.5,,,"七匹狼",,
"b344199f-2399-11e8-aa6b-0a58ac130279","female",13,"00后",2.27943287037037,0,0,1,0,2,"白酒",1,1,"工作日活跃",12,,,"红星",,
"57cb33b3-435b-11e8-b291-0a58ac130517","female",23,"90后",1.41273148148148,0,0,1,0,2,"苏打水",1,1,"工作日活跃",10,,,"元气森林",,
"7a42b602-5384-11e8-ba4d-0a58ac13035b","male",26,"90后",16.3157291666667,0,0,1,0,2,"烟具",1,1,"工作日活跃",19,"硬盒香烟",,"龙顺","七匹狼",
"a926ef08-4083-4121-a773-7082bc0be2d2","female",25,"90后",7.06871527777778,0,0,0,1,1,"即食面类",1,1,"工作日活跃",4.5,,,"来一桶",,
"56bef211-17e8-4ef3-b023-635cc64e9110","female",39,"80后",4.3772337962963,0,0,1,0,2,"自制面饭类",1,2,"工作日活跃",20.45,"包装水",,"其他品牌","恒大冰泉",
"af90ad92-442c-11e8-afda-0a58ac130519","male",21,"90后",30.9989351851852,0,0,0,1,1,"烟具",1,1,"工作日活跃",1,,,"顺成",,
"a43a991b-8b73-410f-abf3-1a9620f47fdc","male",33,"80后",4.17313657407407,0,0,0,1,1.75,"可乐类汽水",1,4,"工作日活跃",14.5,"即饮绿茶","软盒香烟","零度可乐","康师傅","可口可乐"
"26a7f550-1c77-11e8-bba3-0a58ac130020","male",18,"00后",0.128252314814815,0,0,0,1,4,"其他饮料",1,1,"工作日活跃",18.25,"巧克力","苏打水","芬达","尖叫","健达奇趣蛋"
"58c3b320-5ae3-4f8a-8453-2dd0adcd9b83","male",20,"90后",4.45508101851852,1,1,0,0,1.5,"冰淇淋",1,2,"双休日活跃",5.75,"即饮茉莉花茶",,"雪糍","康师傅",
"22872edb-c6b4-4fd0-b5ad-3f37a04af38e","male",33,"80后",8.36344907407407,0,0,1,0,2,"可乐类汽水",1,1,"工作日活跃",7,"柠檬口味汽水",,"零度可乐","雪碧",
"64ed7e2e-7dc7-11e8-ad90-0a58ac130661","female",29,"90后",11.3643865740741,1,0,1,1,1,"即饮绿茶",1,3,"双休日活跃",3.83333333333333,"可乐类汽水","自制关东煮","零度可乐","其他品牌","小茗同学"
"29b5ff72-e3c2-45ab-8b0b-ebc89433cab6","female",20,"90后",23.2545833333333,0,0,1,0,1,"膨化食品",1,1,"工作日活跃",6.5,,,"乐事大波浪",,
"f3ee9478-e5ce-48fb-9c5c-b05daf7b990c","male",32,"80后",2.82653935185185,0,0,0,1,5,"软盒香烟",1,2,"工作日活跃",72,"硬盒香烟","中草药饮料","七匹狼","和其正","爱之味"
"cf2d27a4-2fbb-4419-81d5-e08f366bba45","male",38,"80后",4.08789351851852,0,0,0,1,1,"酸奶/酸味奶",1,1,"工作日活跃",3,,,"畅轻",,
"803c0eb4-1aef-11e8-a76b-0a58ac13001a","male",25,"90后",0.588553240740741,1,0,0,0,1,"即饮红茶",1,1,"工作日活跃",6.5,,,"维他",,
"9bc42ce6-4905-11e8-b523-0a58ac130522","male",24,"90后",0.434236111111111,0,1,0,0,2,"包装水",1,1,"工作日活跃",3,"手帕纸",,"农夫山泉","维达",
